datetime_utc,id,text,retweets,favorites
2021-01-01 23:47:00+00:00,1345154826171260928,"Republicans should have gotten rid of Section 230 in the Defense Bill, and you wouldn’t have had this problem. Never learn!!! https://t.co/7wR84Rhln0",31923,107829
2021-01-01 23:51:00+00:00,1345155760490164225,Thank you Madison! https://t.co/XyaAHO9CwC,27993,124522
2021-01-01 23:53:00+00:00,1345156316076060674,Herschel is speaking the truth! https://t.co/6x9VLsc9qf,39695,149686
2021-01-01 23:57:00+00:00,1345157300588335104,"Only because Biden got very few votes, just like the Election! https://t.co/sNIAJ1i5hu",26014,117448
2021-01-02 00:10:00+00:00,1345160429165817858,....Please remember who got it done!!!,32516,224009
2021-01-02 00:10:00+00:00,1345160427337084931,"Because of the Trump Administration, hospitals are now required, effective immediately, to publish their REAL PRICES, which will create competition and drive downs costs MASSIVELY. Won lawsuit last week. Bigger than healthcare, it’s called PRICE TRANSPARENCY....",64916,304112
2021-01-02 00:27:00+00:00,1345164883080470533,Some States are very slow to inoculate recipients despite successful and very large scale distribution of vaccines by the Federal Government. They will get it done!,23302,134784
2021-01-02 03:09:00+00:00,1345205662222057472,https://t.co/t6nWHJjJAN,45643,186498
2021-01-02 11:38:00+00:00,1345333742987055104,"For historical purposes remember, I was able to get rid of the INDIVIDUAL MANDATE, the most unpopular and expensive part of ObamaCare. You are no longer forced to pay a fortune for the “privilege” of NOT getting bad healthcare. This ended ObamaCare as we knew it. Thank you!",49040,248396
2021-01-02 11:49:00+00:00,1345336370085171200,"TRANSPARENCY in medical pricing will be one of the biggest and most important things done for the American citizen. It was just put into service, January 1, against long odds and bitter opposition. Final lawsuits won last week. Enjoy all the extra money you will have!",49479,236430
2021-01-02 14:12:00+00:00,1345372487337598977,"Will be in Georgia on Monday night, 9:00 P.M. to RALLY for two GREAT people, @sendavidperdue & @KLoeffler. GET READY TO VOTE ON TUESDAY!!!",38535,194096
2021-01-02 14:22:00+00:00,1345374846742646784,MAKE AMERICA GREAT AGAIN!,84545,537294
2021-01-02 16:20:00+00:00,1345404684723507200,"....Just a small portion of these votes give US a big and conclusive win in Georgia. Have they illegally destroyed ballots in Fulton County? After many weeks, we don’t yet even have a judge to hear this large scale voter fraud case. The only judge seems to be Stacey’s sister!",33088,138142
2021-01-02 16:20:00+00:00,1345404682655707136,"Why haven’t they done signature verification in Fulton County, Georgia. Why haven’t they deducted all of the dead people who “voted”, illegals who voted, non Georgia residents who voted, and tens of thousands of others who voted illegally, from the final vote tally?",57887,225271
2021-01-02 22:35:00+00:00,1345498987617509378,Civil War: Tucker Carlson Hits His Own Network in Epic Post-Election Monologue https://t.co/xUSQQWCa8q,24596,92281
2021-01-02 22:42:00+00:00,1345500654694002688,".@senatemajldr Mitch M, and all! https://t.co/zLIEKzfpFv",16781,67456
2021-01-02 22:45:00+00:00,1345501585628155910,"Wow, I guess it’s not good to go against a President who everyone in Georgia knows got you into office! https://t.co/4xUNdOncoB",22384,96719
2021-01-02 22:52:00+00:00,1345503150745247746,"...And after they see the facts, plenty more to come...Our Country will love them for it! #StopTheSteal https://t.co/0IdbiACLIb",35976,147990
2021-01-02 23:15:00+00:00,1345508977031974918,An attempt to steal a landslide win. Can’t let it happen! https://t.co/sKn4iTjUy0,44037,177392
2021-01-02 23:17:00+00:00,1345509446936571905,So true. Thanks Josh! https://t.co/lacUQC6IHh,34130,167885
2021-01-03 02:04:00+00:00,1345551634907209730,https://t.co/nslWcFwkCj,35379,158067
2021-01-03 05:09:00+00:00,1345598204486819840,https://t.co/JLq7hHI42o,20260,100502
2021-01-03 05:35:00+00:00,1345604625345490944,https://t.co/moYUIcRq56,16159,66386
2021-01-03 06:25:00+00:00,1345617145116450817,GOP Senators Join Hawley in Objecting to Electoral College Votes https://t.co/f0JHfN4UUb via @BreitbartNews,12017,69053
2021-01-03 13:05:00+00:00,1345717942978293762,The vaccines are being delivered to the states by the Federal Government far faster than they can be administered!,13267,107189
2021-01-03 13:14:00+00:00,1345720107255926784,"The number of cases and deaths of the China Virus is far exaggerated in the United States because of @CDCgov’s ridiculous method of determination compared to other countries, many of whom report, purposely, very inaccurately and low. “When in doubt, call it Covid.” Fake News!",28666,140887
2021-01-03 13:29:00+00:00,1345723944654024706,"Republicans in Georgia must be careful of the political corruption in Fulton County, which is rampant. The Governor, @BrianKempGA, and his puppet Lt. Governor, @GeoffDuncanGA, have done less than nothing. They are a disgrace to the great people of Georgia!",19320,101493
2021-01-03 13:57:00+00:00,1345731043861659650,"I spoke to Secretary of State Brad Raffensperger yesterday about Fulton County and voter fraud in Georgia. He was unwilling, or unable, to answer questions such as the “ballots under table” scam, ballot destruction, out of state “voters”, dead voters, and more. He has no clue!",28612,132284
2021-01-03 14:20:00+00:00,1345736811906273282,"“Georgia election data, just revealed, shows that over 17,000 votes illegally flipped from Trump to Biden.” @OANN  This alone (there are many other irregularities) is enough to easily “swing Georgia to Trump”. #StopTheSteal  @HawleyMO @SenTedCruz @Jim_Jordan",23509,105346
2021-01-03 15:11:00+00:00,1345749709592342530,"Something how Dr. Fauci is revered by the LameStream Media as such a great professional, having done, they say, such an incredible job, yet he works for me and the Trump Administration, and I am in no way given any credit for my work. Gee, could this just be more Fake News?",19313,136132
2021-01-03 15:25:00+00:00,1345753039165124610,Great! https://t.co/f0nKNPgqWg,7877,49035
2021-01-03 15:27:00+00:00,1345753534168506370,I will be there. Historic day! https://t.co/k6LStsWpfy,26101,126147
2021-01-03 17:01:00+00:00,1345777194644209667,https://t.co/FDUVk8cm9S,15720,66123
2021-01-03 17:08:00+00:00,1345778965064130563,Trump Speaks to State Legislators on Call About Decertifying Election https://t.co/z6BgCAe3zX via @BreitbartNews,15164,74735
2021-01-03 18:24:00+00:00,1345798202650460162,"The Swing States did not even come close to following the dictates of their State Legislatures. These States  “election laws” were made up by local judges & politicians, not by their Legislatures, & are therefore, before even getting to irregularities & fraud, UNCONSTITUTIONAL!",30634,142842
2021-01-03 18:24:00+00:00,1345798206471475204,....@SenTedCruz @HawleyMO @Jim_Jordan @senatemajldr @GOPLeader & THE WORLD!,9877,66954
2021-01-03 18:45:00+00:00,1345803569438597121,"Sorry, but the number of votes in the Swing States that we are talking about is VERY LARGE and totally OUTCOME DETERMINATIVE! Only the Democrats and some RINO’S would dare dispute this - even though they know it is true!",36198,192754
2021-01-03 21:06:00+00:00,1345839016848068608,https://t.co/dN2P40kJLW,16234,75965
2021-01-04 05:02:00+00:00,1345958851795951616,https://t.co/NmdLNsfDU2,14632,63725
2021-01-04 05:34:00+00:00,1345966715721674752,https://t.co/JEzkcjgLSy,10998,54591
2021-01-04 05:35:00+00:00,1345966975739191298,https://t.co/tuGfzK3QPE,15188,65337
2021-01-04 05:35:00+00:00,1345967072006828033,https://t.co/2rLJfoKmSS,9753,46105
2021-01-04 05:44:00+00:00,1345969395147923456,https://t.co/PXNO26lpoZ,15064,71014
2021-01-04 15:07:00+00:00,1346110956078817280,"How can you certify an election when the numbers being certified are verifiably WRONG. You will see the real numbers tonight during my speech, but especially on JANUARY 6th. @SenTomCotton Republicans have pluses & minuses, but one thing is sure, THEY NEVER FORGET!",30441,139342
2021-01-04 15:13:00+00:00,1346112444108836864,"“We’ve seen in the last few months, unprecedented amounts of Voter Fraud.” @SenTedCruz  True!",29913,168870
2021-01-04 15:23:00+00:00,1346115128719245313,"“We are not acting to thwart the Democratic process, we are acting to protect it.” @SenRonJohnson",32460,186117
2021-01-04 15:45:00+00:00,1346120645613150208,"The “Surrender Caucus” within the Republican Party will go down in infamy as weak and ineffective “guardians” of our Nation, who were willing to accept the certification of fraudulent presidential numbers!",32833,156569
2021-01-04 23:36:00+00:00,1346239227827265537,Heading to Georgia now. See you soon!,22119,226222
2021-01-05 01:31:00+00:00,1346267953042497537,https://t.co/3LNZWTO8NY,13441,67528
2021-01-05 01:45:00+00:00,1346271579664220160,"On my way, see you soon! https://t.co/7QW23k5b9r",18850,131386
2021-01-05 03:40:00+00:00,1346300462899875840,https://t.co/9fRvjIgqKE,20502,101044
2021-01-05 03:55:00+00:00,1346304362730168320,https://t.co/tJkmEhSqY5,15410,86969
2021-01-05 03:55:00+00:00,1346304329301504002,https://t.co/X0CIj5dFlV,13087,81735
2021-01-05 03:55:00+00:00,1346304227635834881,https://t.co/gWj2obEKm8,10706,65219
2021-01-05 03:55:00+00:00,1346304273425047553,https://t.co/zkFfhX0hOQ,11340,69387
2021-01-05 14:50:00+00:00,1346469204740902915,"Pleased to announce that @KLoeffler & @sendavidperdue have just joined our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How do you certify numbers that have now proven to be wrong and, in many cases, fraudulent!",23513,119931
2021-01-05 15:02:00+00:00,1346472111603216385,"Georgia, get out and VOTE for two great Senators, @KLoeffler and @sendavidperdue. So important to do so!",23702,152240
2021-01-05 15:27:00+00:00,1346478482105069568,See you in D.C. https://t.co/ti4bChnPKz,13048,85643
2021-01-05 16:06:00+00:00,1346488314157797389,The Vice President has the power to reject fraudulently chosen electors.,52953,312847
2021-01-05 18:18:00+00:00,1346521447649390606,"Reports are coming out of the 12th Congressional District of Georgia that Dominion Machines are not working in certain Republican Strongholds for over an hour. Ballots are being left in lock boxes, hopefully they count them. Thank you Congressman @RickAllen!",30847,136022
2021-01-05 19:25:00+00:00,1346538317807034373,GEORGIA! Get out today and VOTE for @KLoeffler and @Perduesenate! https://t.co/YKiSx7d7lp,19038,119684
2021-01-05 22:05:00+00:00,1346578706437963777,"Washington is being inundated with people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore! We hear you (and love you) from the Oval Office. MAKE AMERICA GREAT AGAIN!",46144,228462
2021-01-05 22:12:00+00:00,1346580318745206785,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune",29472,143543
2021-01-05 22:25:00+00:00,1346583537256976385,"Antifa is a Terrorist Organization, stay out of Washington. Law enforcement is watching you very closely! @DeptofDefense @TheJusticeDept @DHSgov @DHS_Wolf @SecBernhardt @SecretService @FBI",39768,194386
2021-01-05 22:43:00+00:00,1346588064026685443,I will be speaking at the SAVE AMERICA RALLY tomorrow on the Ellipse at 11AM Eastern. Arrive early — doors open at 7AM Eastern. BIG CROWDS! https://t.co/k4blXESc0c,28203,134613
